Protein ID,H1975_TGFb_Rep1_1,H1975_TGFb_Rep1_2,H1975_TGFb_Rep2_1,H1975_TGFb_Rep2_2,H1975_TGFb_Rep3_1,H1975_TGFb_Rep3_2,H1975_unst_Rep1_1,H1975_unst_Rep1_2,H1975_unst_Rep2_1,H1975_unst_Rep2_2,H1975_unst_Rep3_1,H1975_unst_Rep3_2,H838_TGFb_Rep1_1,H838_TGFb_Rep1_2,H838_TGFb_Rep2_1,H838_TGFb_Rep2_2,H838_TGFb_Rep3_1,H838_TGFb_Rep3_2,H838_unst_Rep1_1,H838_unst_Rep1_2,H838_unst_Rep2_1,H838_unst_Rep2_2,H838_unst_Rep3_1,H838_unst_Rep3_2
Q8WUX9,0.0,0.0,0.0,36046028.0,27024730.0,20321392.0,87892376.0,47479688.0,24267830.0,31027806.0,48375460.0,43997300.0,35772188.0,35254436.0,0.0,0.0,0.0,45080220.0,0.0,85999208.0,55904164.0,0.0,56255612.0,38729368.0
Q8WUY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WUY8,0.0,0.0,0.0,0.0,0.0,0.0,90384600.0,0.0,0.0,0.0,0.0,0.0,89972816.0,54748392.0,94331184.0,90515584.0,109490840.0,95253344.0,73264200.0,88686192.0,68790472.0,0.0,0.0,87480432.0
Q8WVJ2,374440864.0,344469728.0,322082016.0,333396736.0,301571040.0,352497472.0,435728544.0,425811264.0,494261344.0,464485408.0,420100448.0,442138656.0,294938496.0,293121184.0,144590512.0,178438464.0,245429936.0,245586864.0,243875424.0,238494800.0,275243616.0,306392672.0,241233488.0,278247872.0
Q8WVM0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43298452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68451336.0,0.0,0.0,60163380.0
Q8WVQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WVV4,0.0,0.0,0.0,0.0,0.0,0.0,25127064.0,68154056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WVV9,236792560.0,240963104.0,259252320.0,241524368.0,200440800.0,211154032.0,191367568.0,192199264.0,271015520.0,240743472.0,221519776.0,210692128.0,193537136.0,202351552.0,192944064.0,205253888.0,209872544.0,194532768.0,190226816.0,189669520.0,193244352.0,195608688.0,177551408.0,183844464.0
Q8WVX9,148972592.0,133803592.0,145707312.0,159507712.0,147782416.0,150841120.0,0.0,125370200.0,112940808.0,154088944.0,109913752.0,131884304.0,0.0,0.0,79233432.0,0.0,0.0,0.0,0.0,0.0,0.0,91742944.0,0.0,74873112.0
Q8WVY7,138310512.0,148044640.0,149186976.0,150497312.0,165997296.0,168249040.0,187571632.0,169368000.0,183807616.0,183881776.0,161624720.0,156876096.0,129759512.0,121287192.0,123063352.0,116362576.0,122589800.0,116373608.0,130727224.0,122777216.0,130153192.0,144171984.0,132824832.0,134034512.0
Q8WW12,300677952.0,242057104.0,195657744.0,199178144.0,226092096.0,206971520.0,104046872.0,217717312.0,211351408.0,192943776.0,212549568.0,184457152.0,427194208.0,390285280.0,340772352.0,327007520.0,378663008.0,369311712.0,260970864.0,283777984.0,358764448.0,393852128.0,331799648.0,291510432.0
Q8WW59,239663056.0,228071552.0,236683008.0,236683536.0,213002928.0,212463504.0,262605824.0,259980112.0,259412016.0,256957200.0,236376528.0,242068624.0,149647120.0,162424464.0,146118576.0,163676544.0,162054944.0,156780656.0,167957504.0,159876176.0,150524832.0,186226112.0,154912272.0,186056160.0
Q8WWC4,109849128.0,104205512.0,81555800.0,87246992.0,103505736.0,94349696.0,0.0,149809584.0,142058432.0,127319144.0,0.0,121758728.0,130509816.0,135166144.0,95513952.0,130903720.0,154780384.0,138939280.0,121708184.0,122142568.0,143884272.0,0.0,0.0,134718944.0
Q8WWI5,0.0,148007856.0,153644816.0,133313784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126879480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WWM7,247604544.0,258725488.0,229767200.0,228438016.0,247613504.0,258066352.0,241065056.0,242892768.0,239812768.0,243243152.0,265550816.0,215462704.0,285067072.0,254528464.0,223873952.0,244124208.0,260488800.0,228874000.0,221462400.0,193278688.0,215746704.0,253750112.0,209595808.0,236537072.0
Q8WWQ0,0.0,33869880.0,44219152.0,0.0,0.0,0.0,0.0,35875896.0,0.0,0.0,0.0,47859876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WWV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82263952.0,0.0,86177504.0,91301712.0,0.0,107327136.0,0.0,105670416.0,106783912.0,85667440.0
Q8WWY3,167537840.0,165298816.0,180059488.0,160961248.0,184928864.0,182568192.0,249451920.0,229665216.0,205287888.0,233989792.0,227893664.0,260739504.0,189272368.0,143246976.0,203809520.0,224544736.0,192378128.0,206798576.0,215708064.0,212088656.0,193019456.0,183320304.0,199382016.0,172587120.0
Q8WX92,76853552.0,83459408.0,105781256.0,92913696.0,96982272.0,85110072.0,122068408.0,93749704.0,85732944.0,100741464.0,101503280.0,77308992.0,40561136.0,0.0,52151072.0,52905236.0,51986680.0,51384500.0,63050704.0,55403764.0,59423884.0,60489512.0,58651384.0,60402744.0
Q8WX93,1016143360.0,1045642690.0,1124235900.0,1105159680.0,1018237120.0,956791100.0,386877568.0,404929920.0,494666368.0,463912960.0,492885344.0,442786848.0,780737730.0,791386300.0,666205760.0,682574080.0,761055620.0,751807940.0,573896060.0,539539260.0,590756100.0,598868990.0,557318020.0,631784700.0
Q8WXA9,183623472.0,163294208.0,255681744.0,262885456.0,183414336.0,159635168.0,80276488.0,0.0,222149168.0,224275408.0,160452416.0,162314608.0,90296216.0,95898032.0,0.0,74455592.0,75231848.0,91287528.0,51062932.0,83846432.0,0.0,0.0,0.0,66890340.0
Q8WXD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WXE9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WXF1,327150848.0,335237600.0,314128768.0,312435808.0,371415968.0,401410304.0,429554624.0,472146528.0,370780448.0,394595200.0,390520160.0,391096832.0,600703170.0,561997950.0,576038660.0,552422590.0,592330180.0,607369540.0,534766944.0,548892610.0,520817376.0,524833344.0,490143712.0,527054016.0
Q8WXF7,109006680.0,123287752.0,149154880.0,113778888.0,147853424.0,139181184.0,0.0,0.0,0.0,98576408.0,100526392.0,93867976.0,110764040.0,0.0,0.0,0.0,80161032.0,115947264.0,94836576.0,103141568.0,119201120.0,118380592.0,0.0,119333240.0
Q8WXG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118001360.0,0.0,0.0,0.0,0.0,0.0,94310168.0,112779848.0,50692856.0,0.0,0.0,0.0
Q8WXH0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WXI7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WXI9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86128248.0,0.0,0.0,0.0,0.0,116287312.0,115434296.0,78819768.0,89228744.0,113484128.0,97111912.0,79432560.0,83774168.0,93805704.0,94691952.0,89637752.0,92163656.0
Q8WXX5,0.0,0.0,67186880.0,0.0,126043760.0,121774328.0,101637672.0,143083408.0,111712472.0,109574952.0,127923768.0,122777152.0,0.0,19425666.0,0.0,0.0,0.0,0.0,86743976.0,60117604.0,0.0,0.0,58040192.0,71903688.0
Q8WYA6,178170080.0,165631168.0,130780496.0,113840264.0,286383968.0,301634944.0,224640128.0,213647520.0,194757808.0,230197168.0,213640432.0,229549408.0,152596688.0,189284800.0,170986528.0,161990816.0,147835408.0,157951344.0,169311280.0,173082080.0,191195808.0,186774480.0,194280352.0,181437936.0
Q8WYP5,129053400.0,109187024.0,90987464.0,119165712.0,133072960.0,0.0,172711872.0,114777824.0,128857256.0,94854552.0,142438256.0,161884400.0,115158664.0,136283712.0,130757336.0,124677136.0,107278184.0,107363904.0,133259528.0,114315192.0,127239800.0,123561544.0,104579584.0,126414264.0
Q8WZ82,0.0,0.0,0.0,0.0,80729144.0,0.0,169839888.0,155495568.0,104223192.0,104153376.0,0.0,0.0,0.0,71676616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73779104.0,0.0,80088048.0
Q8WZA0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68562832.0,0.0,0.0,0.0,0.0,153585600.0,110930816.0,167412048.0,162488992.0,150767200.0,132923472.0,34052516.0,242057232.0,142679600.0,141901936.0,188199008.0,127296488.0
Q8WZA9,0.0,40653296.0,0.0,42505272.0,40629456.0,0.0,84157840.0,88847144.0,55986716.0,42134520.0,68728744.0,60376108.0,111792752.0,102730232.0,118144312.0,104306944.0,105742576.0,106052608.0,122839704.0,132365520.0,121439592.0,102668472.0,115346056.0,120945432.0
Q92485,84579064.0,93754064.0,89674464.0,88267752.0,86472208.0,77253880.0,97076216.0,98986632.0,95404600.0,65794260.0,103451256.0,106802368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92499,1046688260.0,1038925630.0,1046291330.0,1055344190.0,1000000060.0,994835970.0,1024868860.0,959750850.0,913288190.0,921313860.0,1032777980.0,995790590.0,816528770.0,747833980.0,726802180.0,794408770.0,794405820.0,789095040.0,783044540.0,773386820.0,752994500.0,807783740.0,725885440.0,765416770.0
Q92504,392697632.0,0.0,407994432.0,335482016.0,383213632.0,0.0,0.0,0.0,332835072.0,322879520.0,0.0,0.0,477814272.0,348424096.0,0.0,241423792.0,269802752.0,0.0,305715712.0,273009952.0,253896032.0,258567840.0,214204320.0,0.0
Q92508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92520,320354816.0,328386816.0,314508064.0,306795264.0,343642176.0,310342112.0,587107580.0,613133060.0,409279552.0,396206592.0,462389664.0,463414944.0,165963856.0,164074368.0,171710544.0,162875136.0,160955296.0,177736800.0,156985584.0,184334800.0,164842992.0,151055824.0,131765704.0,158467664.0
Q92522,331118208.0,312887456.0,313785440.0,335908768.0,316651296.0,334680544.0,417516096.0,509066496.0,445600352.0,396533216.0,462145664.0,437925920.0,153297200.0,141151568.0,147216720.0,151732464.0,144537152.0,131796432.0,137055584.0,109707880.0,152621008.0,166552000.0,149585008.0,135202048.0
Q92530,0.0,222217216.0,0.0,0.0,0.0,0.0,280124384.0,353160928.0,360576896.0,267172400.0,246561984.0,248844736.0,225924368.0,0.0,180238256.0,112244256.0,233704208.0,211220800.0,160960880.0,0.0,172270656.0,0.0,0.0,265118928.0
Q92540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92541,217128448.0,109235176.0,113500200.0,124663664.0,0.0,106142968.0,0.0,97773824.0,0.0,122525952.0,0.0,94000664.0,0.0,126775464.0,0.0,82520952.0,0.0,87727640.0,75464656.0,88109528.0,61579032.0,83154616.0,67284184.0,77498776.0
Q92542,250118064.0,240699040.0,283643712.0,269225664.0,263843376.0,267455728.0,217833136.0,247563296.0,257002176.0,274268896.0,297765184.0,255886928.0,363129728.0,366904640.0,350284064.0,372906112.0,353682560.0,363491424.0,363442656.0,381730496.0,379453344.0,348160160.0,330115552.0,367569568.0
Q92544,338856160.0,321217504.0,354814912.0,371682720.0,332193152.0,380813888.0,352867648.0,328964640.0,293908544.0,344393504.0,283503328.0,431223680.0,306720896.0,356838304.0,361384768.0,351655776.0,320857152.0,334959360.0,393631680.0,407231168.0,363789344.0,373468032.0,384913376.0,346616384.0
Q92572,141919488.0,147897184.0,122562552.0,133483616.0,0.0,160959216.0,197621120.0,214067232.0,178034192.0,153472592.0,150884752.0,146136000.0,146156912.0,178821264.0,114058112.0,134754176.0,144321680.0,148415184.0,142428704.0,127271680.0,127867680.0,145463120.0,130624744.0,150948384.0
Q92575,272054944.0,254189856.0,250847424.0,235488464.0,270771296.0,298722944.0,190753584.0,212060080.0,202797632.0,229067552.0,212963984.0,290747616.0,296284032.0,324834624.0,333129216.0,321683904.0,293670304.0,347528544.0,335991456.0,339306848.0,269415744.0,262682864.0,278636608.0,296664256.0
Q92576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15516089.0,0.0,0.0,0.0,24557148.0
Q92597,225425888.0,249947872.0,247387104.0,237694464.0,237992096.0,222545056.0,271406144.0,285347712.0,315351584.0,338161152.0,382142784.0,397440832.0,1225105540.0,1229100030.0,1080665090.0,1205854720.0,1267465470.0,1321031170.0,1184685820.0,1220628610.0,1186829820.0,1204196990.0,1229952380.0,1361998340.0
Q92598,1206073090.0,1276999040.0,1187534210.0,1194104320.0,1234678020.0,1233898240.0,1273185790.0,1255346180.0,1243627520.0,1264953980.0,1357373700.0,1385540480.0,1719040130.0,1697616900.0,1645756930.0,1718201600.0,1649010560.0,1722943100.0,1619112190.0,1659523330.0,1578402560.0,1761614460.0,1538983680.0,1708379650.0
Q92604,40241392.0,38007980.0,47624372.0,56377764.0,64415392.0,50894420.0,0.0,31907276.0,20628920.0,39082584.0,0.0,33549010.0,32462950.0,0.0,34548948.0,0.0,27914456.0,24862310.0,0.0,30185508.0,0.0,30386408.0,29305648.0,0.0
Q92609,0.0,0.0,0.0,0.0,131490712.0,66502820.0,77957960.0,113832288.0,0.0,0.0,101755680.0,130623744.0,183731840.0,196597472.0,203511664.0,176924864.0,172905568.0,191191712.0,205409168.0,167383440.0,174615936.0,167588896.0,165241520.0,182300736.0
Q92615,0.0,0.0,0.0,0.0,0.0,0.0,47966904.0,59520620.0,0.0,57094764.0,81941912.0,55100196.0,145998256.0,185723600.0,146149024.0,131283848.0,134548464.0,131898384.0,151140880.0,148263872.0,138563648.0,136866528.0,147259728.0,123638280.0
Q92620,195933504.0,159576768.0,235016432.0,201818992.0,212031584.0,191377456.0,217659952.0,199210288.0,178430704.0,235345456.0,264167792.0,240182720.0,0.0,0.0,85096800.0,66428260.0,49893496.0,87646752.0,128816280.0,74033112.0,91693248.0,0.0,101877016.0,41735856.0
Q92625,0.0,0.0,0.0,0.0,0.0,0.0,42906724.0,0.0,0.0,0.0,0.0,36849404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92643,103573584.0,90333936.0,113681024.0,99536648.0,0.0,112776472.0,99066464.0,110249152.0,89768232.0,109037600.0,143433040.0,133567992.0,203103312.0,151204960.0,204779680.0,182632304.0,175005072.0,182683328.0,214968288.0,207633296.0,192234016.0,217703680.0,200304352.0,175903280.0
Q92665,113700808.0,0.0,0.0,0.0,115501728.0,0.0,127861936.0,113167488.0,140569840.0,0.0,122440720.0,116517160.0,140760912.0,130405632.0,157657456.0,142751696.0,148955520.0,139771424.0,125713184.0,139385744.0,140908304.0,122330848.0,132145904.0,143944480.0
Q92667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131873608.0,180035424.0,166986496.0,158055408.0,172243200.0,0.0,0.0,178800016.0,186630112.0,161751872.0,170509616.0,159444336.0
Q92696,121368536.0,128882768.0,86176752.0,0.0,0.0,0.0,0.0,80118424.0,128121240.0,155588096.0,121274216.0,121870592.0,138283360.0,212580688.0,214715520.0,0.0,105572824.0,166399136.0,126912112.0,131766304.0,121630712.0,147707760.0,100108544.0,169588112.0
Q92733,0.0,124076128.0,0.0,0.0,0.0,0.0,133971984.0,153467392.0,0.0,0.0,93425840.0,0.0,101667088.0,144695952.0,0.0,112133824.0,148224384.0,142898864.0,105802816.0,106252704.0,106555752.0,89554232.0,0.0,92395064.0
Q92743,374988192.0,387312256.0,386915360.0,398711776.0,480766400.0,409020160.0,227987744.0,211173728.0,233101312.0,252334224.0,254304816.0,246350448.0,152473488.0,163888432.0,144767184.0,119623168.0,139482304.0,151156992.0,119856128.0,130247360.0,109572304.0,162175376.0,99328584.0,110876760.0
Q92747,210942752.0,231255200.0,273723456.0,242791296.0,212301408.0,239459232.0,179030448.0,151210976.0,225738144.0,185408640.0,180773616.0,172121776.0,174467584.0,184396736.0,196285600.0,185356160.0,192498384.0,193882864.0,188237312.0,193403888.0,200693712.0,206139392.0,185915632.0,180689424.0
Q92769,563279550.0,595180350.0,580547260.0,599616900.0,589899650.0,566132540.0,521029952.0,534208384.0,676050370.0,601699970.0,648063620.0,596279680.0,517020960.0,556763140.0,452446048.0,508009568.0,482126688.0,495330976.0,431419136.0,439641600.0,418006560.0,487255488.0,411182816.0,467220064.0
Q92783,134440768.0,156030640.0,124411232.0,120823240.0,140101808.0,151348864.0,199146544.0,199218656.0,129800712.0,138422768.0,130842400.0,179353152.0,177919776.0,181669664.0,183755728.0,172923904.0,145444592.0,164077216.0,174912000.0,185342208.0,141543040.0,167010128.0,172932688.0,179495712.0
Q92796,0.0,0.0,0.0,0.0,0.0,0.0,236725392.0,322468768.0,0.0,268231456.0,264163312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92804,1195925890.0,1124777470.0,1061497340.0,1165034240.0,1106220290.0,1057431740.0,1027920380.0,994426880.0,1031259710.0,1149698430.0,1133714690.0,1194967680.0,1219884930.0,1092055040.0,1106839170.0,995279740.0,1235975680.0,1126569860.0,979003140.0,1085577090.0,1056225600.0,1175546500.0,1056073790.0,1237086720.0
Q92820,0.0,0.0,0.0,0.0,0.0,0.0,207776736.0,0.0,0.0,0.0,0.0,0.0,366140000.0,422205120.0,277181728.0,307146208.0,356547936.0,328443520.0,284681216.0,268299008.0,292968544.0,309035136.0,328869536.0,394611264.0
Q92841,2513424900.0,2647790850.0,2642168060.0,2670383100.0,2743396610.0,2661572100.0,2460888060.0,2530690300.0,2723390980.0,2633099010.0,2824242940.0,2787094020.0,2994457860.0,2820555780.0,2646194690.0,2800262660.0,3069712640.0,3017423870.0,2596184580.0,2585827840.0,2492637700.0,2852857600.0,2458654720.0,2751354880.0
Q92844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92845,0.0,28549644.0,0.0,36956724.0,36329168.0,33292368.0,32505510.0,23082188.0,25109384.0,0.0,0.0,27823322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22124458.0,14652260.0,0.0,0.0,0.0
Q92878,173250160.0,168433536.0,181897536.0,161222384.0,160417296.0,173932832.0,196824688.0,183661472.0,200187856.0,188799104.0,210864944.0,189548288.0,221664960.0,203419328.0,198581600.0,201358544.0,220544048.0,205628144.0,200861200.0,195899168.0,192877088.0,198769584.0,186867744.0,214974464.0
Q92882,519235296.0,503867552.0,437518944.0,456946144.0,516103328.0,593447100.0,646369090.0,730438530.0,427589472.0,471537216.0,628306300.0,612068290.0,433038528.0,470704128.0,447066016.0,435087904.0,411029792.0,401025792.0,461240224.0,503649536.0,369495744.0,394186656.0,344931552.0,361615616.0
Q92887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17190914.0,0.0,0.0,0.0,21857916.0,0.0,35030328.0,19902386.0
Q92888,93506152.0,0.0,0.0,0.0,129548512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341355840.0,343755712.0,275541184.0,294137760.0,329872928.0,329234240.0,294765984.0,293208384.0,324497440.0,329870528.0,295319552.0,376455232.0
Q92890,341673760.0,319577280.0,334200896.0,309881664.0,336643488.0,345630240.0,312046560.0,310884288.0,320270240.0,336740896.0,328034688.0,363992224.0,421022048.0,504803456.0,479466112.0,516489824.0,485152608.0,463175968.0,495837792.0,510267104.0,437759136.0,426390336.0,398365024.0,409919648.0
Q92945,881308860.0,883914500.0,800473410.0,758295420.0,823599870.0,817661630.0,1128378500.0,1150988030.0,1064378880.0,1099093500.0,1092850050.0,1050617730.0,862367680.0,769121860.0,731569920.0,752931900.0,895904510.0,834963140.0,717359230.0,756598270.0,761240830.0,851890560.0,779425470.0,857130110.0
Q92968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92973,783096190.0,791862530.0,784436930.0,777171260.0,734718850.0,687331900.0,630852610.0,636582910.0,709575100.0,652784700.0,587682430.0,636750780.0,602994430.0,711902340.0,597461700.0,668338500.0,639603580.0,690063740.0,642903420.0,671352000.0,692669060.0,685290430.0,659180290.0,650715460.0
Q92979,0.0,276592736.0,271806496.0,261586176.0,308304384.0,326284640.0,276523072.0,324458432.0,280894176.0,0.0,294691488.0,321926272.0,0.0,285697856.0,328074912.0,324415744.0,333216512.0,327461120.0,361678976.0,448652128.0,374953184.0,312279136.0,361825152.0,348913024.0
Q92989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92990,0.0,0.0,0.0,0.0,0.0,0.0,48322008.0,63437616.0,51099960.0,0.0,0.0,0.0,405351840.0,429912640.0,430494560.0,426935648.0,395184960.0,433688064.0,467474048.0,515678272.0,453790496.0,426019072.0,461034944.0,439488320.0
Q92995,74668504.0,88018672.0,72107936.0,73191192.0,95554272.0,93028856.0,95290096.0,94531376.0,89150944.0,89715520.0,80867496.0,105842888.0,140757008.0,158845984.0,162609088.0,170139424.0,128079752.0,145633632.0,154694800.0,170747648.0,157276208.0,155124640.0,179116704.0,154457248.0
Q93009,316506176.0,340432512.0,352286656.0,346714080.0,349237440.0,355145600.0,345891680.0,330550208.0,328439552.0,338181664.0,321101024.0,348488928.0,287624448.0,242729568.0,277273280.0,276674176.0,275306976.0,285469152.0,317180768.0,315897248.0,270261504.0,280872288.0,267235776.0,286232576.0
Q93034,0.0,0.0,0.0,0.0,0.0,0.0,43045836.0,0.0,0.0,0.0,0.0,0.0,101388544.0,81935496.0,98125480.0,96352672.0,85725632.0,94924520.0,107590744.0,97559576.0,95990656.0,97022680.0,102071184.0,85219960.0
Q93050,424625568.0,499074912.0,1160169860.0,402007200.0,569711300.0,573637180.0,433069728.0,652340350.0,554646210.0,488592768.0,625652160.0,0.0,351685280.0,0.0,0.0,0.0,0.0,358988768.0,0.0,0.0,0.0,227491936.0,248951616.0,0.0
Q93052,183080464.0,190541136.0,176383968.0,169779488.0,198511696.0,189513840.0,206414880.0,177056464.0,132967952.0,176938928.0,163412336.0,150200416.0,455453024.0,399991584.0,399332960.0,385070496.0,398567200.0,382352704.0,384092128.0,395638816.0,362878048.0,390784384.0,333313280.0,351770048.0
Q93096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127014848.0,115725824.0,145696928.0,128331328.0,140505248.0,106376296.0,136618912.0,83814176.0,154636144.0,171206544.0,185541200.0,146662816.0
Q93100,0.0,0.0,0.0,97306408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65210868.0,65909712.0,0.0,42634872.0,43441744.0,0.0,59335644.0,78119712.0,0.0,48632276.0
Q969E2,509676160.0,452232992.0,455839936.0,432654208.0,477154240.0,506083584.0,0.0,465095968.0,481889824.0,501432384.0,0.0,521028896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q969G3,64446764.0,0.0,0.0,0.0,0.0,69578984.0,78194856.0,80936664.0,0.0,77005736.0,58106888.0,67602904.0,82327480.0,69153992.0,113368360.0,0.0,105604312.0,0.0,122957216.0,118209112.0,80286888.0,96881592.0,0.0,0.0
Q969G5,0.0,0.0,0.0,119828200.0,144214784.0,0.0,210916928.0,192015680.0,126180344.0,0.0,0.0,0.0,0.0,0.0,92025832.0,0.0,0.0,128331376.0,0.0,128479688.0,0.0,112468296.0,110868360.0,0.0
Q969H8,765590080.0,754764860.0,740063170.0,742290240.0,745152900.0,690426560.0,837870460.0,846690500.0,741484420.0,712170820.0,801242370.0,809835200.0,683937790.0,773363840.0,648098180.0,693374980.0,758526460.0,740288900.0,817702660.0,720569020.0,675066300.0,724954940.0,670660480.0,858006530.0
Q969M3,134329152.0,152959488.0,135369280.0,147482656.0,156872208.0,123538288.0,110809520.0,107421712.0,0.0,109021408.0,102098560.0,85626240.0,119869520.0,114844600.0,113751112.0,111210752.0,122011120.0,116531376.0,92075056.0,0.0,106815048.0,141907808.0,108361144.0,102558360.0
Q969P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69679976.0,0.0,123438776.0,0.0,95935368.0,108117120.0,95652024.0,88224664.0
Q969Q0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058723780.0,869421310.0,0.0,1085672450.0,0.0,0.0,0.0
Q969S3,183202992.0,188392992.0,184198448.0,195425488.0,185790080.0,176707824.0,161266080.0,169101504.0,159081680.0,172684384.0,187470672.0,169011920.0,310406368.0,327754784.0,284860640.0,276308416.0,290660224.0,299843264.0,272157472.0,295980160.0,253382848.0,292409856.0,255265424.0,276271936.0
Q969S9,100979704.0,111407688.0,101321632.0,99013504.0,111698440.0,115700104.0,115178992.0,101427552.0,110909600.0,116194368.0,105600680.0,129066296.0,104762392.0,144222080.0,164222160.0,148301056.0,115281440.0,143317872.0,159522176.0,165803600.0,116252600.0,119539640.0,119998736.0,128423208.0
Q969T3,0.0,0.0,23869772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110727704.0,88434904.0,121203688.0,106931704.0,101018176.0,115321072.0,125372936.0,120456704.0,121625680.0,105004792.0,110493816.0,113380928.0
Q969T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
